dataset_id,dataset_name,model,condition,delta_AUROC,sample_fraction,analysis_rows,analysis_predictors,minority_count,missing_predictor_cells,rows_in_analysis_frame,display_index,minority_prevalence,missingness_rate,feature_to_sample_ratio,log_sample_size,log_feature_to_sample_ratio,z_log_sample_size,z_log_feature_to_sample_ratio,z_minority_prevalence,z_missingness_rate
D011,Mammographic Mass,gradient_boosted_trees,C3,-0.0005308891435044,0.5,961,4,445,160,471.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.008492569002123142,6.154858094016418,-4.768563732896527,0.06065156679311865,-1.6733170161936564,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,gradient_boosted_trees,C3,-0.0095603569291877,0.75,961,4,445,160,740.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.005405405405405406,6.606650186198215,-5.220355825078324,0.8881438435227865,-2.2097187657318824,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,gradient_boosted_trees,C3,-0.0026993918478608,1.0,961,4,445,160,961.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.004162330905306972,6.8679744089702925,-5.481680047850402,1.36677943677098,-2.519982651969303,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,gradient_boosted_trees,C4,0.0020098325969383,0.5,961,4,445,160,471.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.008492569002123142,6.154858094016418,-4.768563732896527,0.06065156679311865,-1.6733170161936564,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,gradient_boosted_trees,C4,-0.0079643690965105,0.75,961,4,445,160,740.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.005405405405405406,6.606650186198215,-5.220355825078324,0.8881438435227865,-2.2097187657318824,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,gradient_boosted_trees,C4,-0.0226764949671995,1.0,961,4,445,160,961.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.004162330905306972,6.8679744089702925,-5.481680047850402,1.36677943677098,-2.519982651969303,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,gradient_boosted_trees,C5,0.0070354061784745,0.5,961,4,445,160,471.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.008492569002123142,6.154858094016418,-4.768563732896527,0.06065156679311865,-1.6733170161936564,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,gradient_boosted_trees,C5,-0.0089366712396983,0.75,961,4,445,160,740.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.005405405405405406,6.606650186198215,-5.220355825078324,0.8881438435227865,-2.2097187657318824,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,gradient_boosted_trees,C5,-0.0095125968711259,1.0,961,4,445,160,961.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.004162330905306972,6.8679744089702925,-5.481680047850402,1.36677943677098,-2.519982651969303,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,logistic_regression,C2,0.0065022927933364,0.5,961,4,445,160,471.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.008492569002123142,6.154858094016418,-4.768563732896527,0.06065156679311865,-1.6733170161936564,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,logistic_regression,C2,0.0025414643167075,0.75,961,4,445,160,740.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.005405405405405406,6.606650186198215,-5.220355825078324,0.8881438435227865,-2.2097187657318824,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,logistic_regression,C2,-0.001349008915915,1.0,961,4,445,160,961.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.004162330905306972,6.8679744089702925,-5.481680047850402,1.36677943677098,-2.519982651969303,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,logistic_regression,C3,0.0042334909362748,0.5,961,4,445,160,471.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.008492569002123142,6.154858094016418,-4.768563732896527,0.06065156679311865,-1.6733170161936564,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,logistic_regression,C3,0.0005521253415324,0.75,961,4,445,160,740.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.005405405405405406,6.606650186198215,-5.220355825078324,0.8881438435227865,-2.2097187657318824,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,logistic_regression,C3,-0.0004915949663838,1.0,961,4,445,160,961.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.004162330905306972,6.8679744089702925,-5.481680047850402,1.36677943677098,-2.519982651969303,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,logistic_regression,C4,-0.0136281235237776,0.5,961,4,445,160,471.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.008492569002123142,6.154858094016418,-4.768563732896527,0.06065156679311865,-1.6733170161936564,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,logistic_regression,C4,-0.0272337649828422,0.75,961,4,445,160,740.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.005405405405405406,6.606650186198215,-5.220355825078324,0.8881438435227865,-2.2097187657318824,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,logistic_regression,C4,-0.0299331682504642,1.0,961,4,445,160,961.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.004162330905306972,6.8679744089702925,-5.481680047850402,1.36677943677098,-2.519982651969303,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,logistic_regression,C5,0.0031776804970418,0.5,961,4,445,160,471.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.008492569002123142,6.154858094016418,-4.768563732896527,0.06065156679311865,-1.6733170161936564,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,logistic_regression,C5,-0.0005785444711993,0.75,961,4,445,160,740.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.005405405405405406,6.606650186198215,-5.220355825078324,0.8881438435227865,-2.2097187657318824,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,logistic_regression,C5,0.0011218039005288,1.0,961,4,445,160,961.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.004162330905306972,6.8679744089702925,-5.481680047850402,1.36677943677098,-2.519982651969303,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,random_forest,C2,0.0012961982674232,0.5,961,4,445,160,471.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.008492569002123142,6.154858094016418,-4.768563732896527,0.06065156679311865,-1.6733170161936564,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,random_forest,C2,-0.0084755876790177,0.75,961,4,445,160,740.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.005405405405405406,6.606650186198215,-5.220355825078324,0.8881438435227865,-2.2097187657318824,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,random_forest,C2,-0.0088311525190925,1.0,961,4,445,160,961.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.004162330905306972,6.8679744089702925,-5.481680047850402,1.36677943677098,-2.519982651969303,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,random_forest,C3,-0.003448566032899,0.5,961,4,445,160,471.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.008492569002123142,6.154858094016418,-4.768563732896527,0.06065156679311865,-1.6733170161936564,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,random_forest,C3,-0.0128596044016003,0.75,961,4,445,160,740.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.005405405405405406,6.606650186198215,-5.220355825078324,0.8881438435227865,-2.2097187657318824,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,random_forest,C3,-0.0063904617804253,1.0,961,4,445,160,961.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.004162330905306972,6.8679744089702925,-5.481680047850402,1.36677943677098,-2.519982651969303,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,random_forest,C4,-0.0048449096837375,0.5,961,4,445,160,471.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.008492569002123142,6.154858094016418,-4.768563732896527,0.06065156679311865,-1.6733170161936564,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,random_forest,C4,-0.0228488805125643,0.75,961,4,445,160,740.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.005405405405405406,6.606650186198215,-5.220355825078324,0.8881438435227865,-2.2097187657318824,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,random_forest,C4,-0.0312850516215282,1.0,961,4,445,160,961.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.004162330905306972,6.8679744089702925,-5.481680047850402,1.36677943677098,-2.519982651969303,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,random_forest,C5,0.0093419519318169,0.5,961,4,445,160,471.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.008492569002123142,6.154858094016418,-4.768563732896527,0.06065156679311865,-1.6733170161936564,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,random_forest,C5,-0.0048497572716439,0.75,961,4,445,160,740.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.005405405405405406,6.606650186198215,-5.220355825078324,0.8881438435227865,-2.2097187657318824,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,random_forest,C5,0.0002341157519928,1.0,961,4,445,160,961.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.004162330905306972,6.8679744089702925,-5.481680047850402,1.36677943677098,-2.519982651969303,1.2420203652045603,0.3851215240985975
D013,Early Stage Diabetes Risk Prediction,gradient_boosted_trees,C2,0.0013967297592376,0.5,520,16,200,0,245.0,Dataset 09,0.38461538461538464,0.0,0.0653061224489796,5.501258210544727,-2.728669488304946,-1.1364673403403895,0.7485997473064542,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,gradient_boosted_trees,C2,0.0120887562385537,0.75,520,16,200,0,378.0,Dataset 09,0.38461538461538464,0.0,0.042328042328042326,5.934894195619588,-3.1623054733798064,-0.3422293827244378,0.23375430162014552,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,gradient_boosted_trees,C2,0.0074081414437849,1.0,520,16,200,0,520.0,Dataset 09,0.38461538461538464,0.0,0.03076923076923077,6.253828811575473,-3.481240089335692,0.24192411631254823,-0.14490900158392916,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,gradient_boosted_trees,C3,-0.0138009937555328,0.5,520,16,200,0,245.0,Dataset 09,0.38461538461538464,0.0,0.0653061224489796,5.501258210544727,-2.728669488304946,-1.1364673403403895,0.7485997473064542,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,gradient_boosted_trees,C3,0.008035366252926,0.75,520,16,200,0,378.0,Dataset 09,0.38461538461538464,0.0,0.042328042328042326,5.934894195619588,-3.1623054733798064,-0.3422293827244378,0.23375430162014552,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,gradient_boosted_trees,C3,0.0048775713301131,1.0,520,16,200,0,520.0,Dataset 09,0.38461538461538464,0.0,0.03076923076923077,6.253828811575473,-3.481240089335692,0.24192411631254823,-0.14490900158392916,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,gradient_boosted_trees,C4,-0.014031516848033,0.5,520,16,200,0,245.0,Dataset 09,0.38461538461538464,0.0,0.0653061224489796,5.501258210544727,-2.728669488304946,-1.1364673403403895,0.7485997473064542,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,gradient_boosted_trees,C4,0.0054022992261546,0.75,520,16,200,0,378.0,Dataset 09,0.38461538461538464,0.0,0.042328042328042326,5.934894195619588,-3.1623054733798064,-0.3422293827244378,0.23375430162014552,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,gradient_boosted_trees,C4,0.0065979807165384,1.0,520,16,200,0,520.0,Dataset 09,0.38461538461538464,0.0,0.03076923076923077,6.253828811575473,-3.481240089335692,0.24192411631254823,-0.14490900158392916,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,gradient_boosted_trees,C5,0.0267310661947659,0.5,520,16,200,0,245.0,Dataset 09,0.38461538461538464,0.0,0.0653061224489796,5.501258210544727,-2.728669488304946,-1.1364673403403895,0.7485997473064542,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,gradient_boosted_trees,C5,0.0312294716095082,0.75,520,16,200,0,378.0,Dataset 09,0.38461538461538464,0.0,0.042328042328042326,5.934894195619588,-3.1623054733798064,-0.3422293827244378,0.23375430162014552,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,gradient_boosted_trees,C5,0.036096411010226,1.0,520,16,200,0,520.0,Dataset 09,0.38461538461538464,0.0,0.03076923076923077,6.253828811575473,-3.481240089335692,0.24192411631254823,-0.14490900158392916,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,logistic_regression,C2,-0.0053567262429397,0.5,520,16,200,0,245.0,Dataset 09,0.38461538461538464,0.0,0.0653061224489796,5.501258210544727,-2.728669488304946,-1.1364673403403895,0.7485997473064542,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,logistic_regression,C2,-0.0010778352763443,0.75,520,16,200,0,378.0,Dataset 09,0.38461538461538464,0.0,0.042328042328042326,5.934894195619588,-3.1623054733798064,-0.3422293827244378,0.23375430162014552,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,logistic_regression,C2,-0.0008381396789733,1.0,520,16,200,0,520.0,Dataset 09,0.38461538461538464,0.0,0.03076923076923077,6.253828811575473,-3.481240089335692,0.24192411631254823,-0.14490900158392916,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,logistic_regression,C3,-0.0002578485607608,0.5,520,16,200,0,245.0,Dataset 09,0.38461538461538464,0.0,0.0653061224489796,5.501258210544727,-2.728669488304946,-1.1364673403403895,0.7485997473064542,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,logistic_regression,C3,-0.0142113627425515,0.75,520,16,200,0,378.0,Dataset 09,0.38461538461538464,0.0,0.042328042328042326,5.934894195619588,-3.1623054733798064,-0.3422293827244378,0.23375430162014552,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,logistic_regression,C3,-0.0033099617909354,1.0,520,16,200,0,520.0,Dataset 09,0.38461538461538464,0.0,0.03076923076923077,6.253828811575473,-3.481240089335692,0.24192411631254823,-0.14490900158392916,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,logistic_regression,C4,0.0252047833039764,0.5,520,16,200,0,245.0,Dataset 09,0.38461538461538464,0.0,0.0653061224489796,5.501258210544727,-2.728669488304946,-1.1364673403403895,0.7485997473064542,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,logistic_regression,C4,-0.0027217792514102,0.75,520,16,200,0,378.0,Dataset 09,0.38461538461538464,0.0,0.042328042328042326,5.934894195619588,-3.1623054733798064,-0.3422293827244378,0.23375430162014552,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,logistic_regression,C4,0.0011526968001237,1.0,520,16,200,0,520.0,Dataset 09,0.38461538461538464,0.0,0.03076923076923077,6.253828811575473,-3.481240089335692,0.24192411631254823,-0.14490900158392916,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,logistic_regression,C5,0.0180482892268507,0.5,520,16,200,0,245.0,Dataset 09,0.38461538461538464,0.0,0.0653061224489796,5.501258210544727,-2.728669488304946,-1.1364673403403895,0.7485997473064542,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,logistic_regression,C5,0.0070365620802732,0.75,520,16,200,0,378.0,Dataset 09,0.38461538461538464,0.0,0.042328042328042326,5.934894195619588,-3.1623054733798064,-0.3422293827244378,0.23375430162014552,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,logistic_regression,C5,0.0065486906981837,1.0,520,16,200,0,520.0,Dataset 09,0.38461538461538464,0.0,0.03076923076923077,6.253828811575473,-3.481240089335692,0.24192411631254823,-0.14490900158392916,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,random_forest,C2,-0.0100434461384047,0.5,520,16,200,0,245.0,Dataset 09,0.38461538461538464,0.0,0.0653061224489796,5.501258210544727,-2.728669488304946,-1.1364673403403895,0.7485997473064542,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,random_forest,C2,0.0144134431473316,0.75,520,16,200,0,378.0,Dataset 09,0.38461538461538464,0.0,0.042328042328042326,5.934894195619588,-3.1623054733798064,-0.3422293827244378,0.23375430162014552,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,random_forest,C2,0.009530345993342,1.0,520,16,200,0,520.0,Dataset 09,0.38461538461538464,0.0,0.03076923076923077,6.253828811575473,-3.481240089335692,0.24192411631254823,-0.14490900158392916,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,random_forest,C3,-8.840841148727296e-05,0.5,520,16,200,0,245.0,Dataset 09,0.38461538461538464,0.0,0.0653061224489796,5.501258210544727,-2.728669488304946,-1.1364673403403895,0.7485997473064542,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,random_forest,C3,0.0027596355329373,0.75,520,16,200,0,378.0,Dataset 09,0.38461538461538464,0.0,0.042328042328042326,5.934894195619588,-3.1623054733798064,-0.3422293827244378,0.23375430162014552,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,random_forest,C3,-0.0020062096467543,1.0,520,16,200,0,520.0,Dataset 09,0.38461538461538464,0.0,0.03076923076923077,6.253828811575473,-3.481240089335692,0.24192411631254823,-0.14490900158392916,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,random_forest,C4,-0.0174196196328406,0.5,520,16,200,0,245.0,Dataset 09,0.38461538461538464,0.0,0.0653061224489796,5.501258210544727,-2.728669488304946,-1.1364673403403895,0.7485997473064542,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,random_forest,C4,-0.0129757329268973,0.75,520,16,200,0,378.0,Dataset 09,0.38461538461538464,0.0,0.042328042328042326,5.934894195619588,-3.1623054733798064,-0.3422293827244378,0.23375430162014552,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,random_forest,C4,-0.0050196431983278,1.0,520,16,200,0,520.0,Dataset 09,0.38461538461538464,0.0,0.03076923076923077,6.253828811575473,-3.481240089335692,0.24192411631254823,-0.14490900158392916,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,random_forest,C5,0.0446680529842959,0.5,520,16,200,0,245.0,Dataset 09,0.38461538461538464,0.0,0.0653061224489796,5.501258210544727,-2.728669488304946,-1.1364673403403895,0.7485997473064542,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,random_forest,C5,0.0528098096072392,0.75,520,16,200,0,378.0,Dataset 09,0.38461538461538464,0.0,0.042328042328042326,5.934894195619588,-3.1623054733798064,-0.3422293827244378,0.23375430162014552,0.6027282048060986,-0.5956564979686924
D013,Early Stage Diabetes Risk Prediction,random_forest,C5,0.0159219731961869,1.0,520,16,200,0,520.0,Dataset 09,0.38461538461538464,0.0,0.03076923076923077,6.253828811575473,-3.481240089335692,0.24192411631254823,-0.14490900158392916,0.6027282048060986,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,gradient_boosted_trees,C2,0.0028773954027007,0.5,1151,17,540,0,576.0,Dataset 10,0.46915725456125107,0.0,0.029513888888888888,6.3561076606958915,-3.5228943166396753,0.4292557655037184,-0.1943640513472369,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,gradient_boosted_trees,C2,0.0122378688957022,0.75,1151,17,540,0,865.0,Dataset 10,0.46915725456125107,0.0,0.019653179190751446,6.762729506931879,-3.929516162875663,1.1740152314893308,-0.6771362678066625,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,gradient_boosted_trees,C2,0.0076676362483188,1.0,1151,17,540,0,1151.0,Dataset 10,0.46915725456125107,0.0,0.014769765421372719,7.048386408721883,-4.215173064665667,1.6972180146195777,-1.0162897513213096,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,gradient_boosted_trees,C3,-0.0013599372722441,0.5,1151,17,540,0,576.0,Dataset 10,0.46915725456125107,0.0,0.029513888888888888,6.3561076606958915,-3.5228943166396753,0.4292557655037184,-0.1943640513472369,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,gradient_boosted_trees,C3,0.0014975897701237,0.75,1151,17,540,0,865.0,Dataset 10,0.46915725456125107,0.0,0.019653179190751446,6.762729506931879,-3.929516162875663,1.1740152314893308,-0.6771362678066625,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,gradient_boosted_trees,C3,-0.0006183816024618,1.0,1151,17,540,0,1151.0,Dataset 10,0.46915725456125107,0.0,0.014769765421372719,7.048386408721883,-4.215173064665667,1.6972180146195777,-1.0162897513213096,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,gradient_boosted_trees,C4,-0.0045883987794551,0.5,1151,17,540,0,576.0,Dataset 10,0.46915725456125107,0.0,0.029513888888888888,6.3561076606958915,-3.5228943166396753,0.4292557655037184,-0.1943640513472369,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,gradient_boosted_trees,C4,0.0060782043019047,0.75,1151,17,540,0,865.0,Dataset 10,0.46915725456125107,0.0,0.019653179190751446,6.762729506931879,-3.929516162875663,1.1740152314893308,-0.6771362678066625,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,gradient_boosted_trees,C4,0.0028553593326021,1.0,1151,17,540,0,1151.0,Dataset 10,0.46915725456125107,0.0,0.014769765421372719,7.048386408721883,-4.215173064665667,1.6972180146195777,-1.0162897513213096,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,gradient_boosted_trees,C5,-0.0043302576106333,0.5,1151,17,540,0,576.0,Dataset 10,0.46915725456125107,0.0,0.029513888888888888,6.3561076606958915,-3.5228943166396753,0.4292557655037184,-0.1943640513472369,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,gradient_boosted_trees,C5,0.0341009998547777,0.75,1151,17,540,0,865.0,Dataset 10,0.46915725456125107,0.0,0.019653179190751446,6.762729506931879,-3.929516162875663,1.1740152314893308,-0.6771362678066625,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,gradient_boosted_trees,C5,0.0163601363194276,1.0,1151,17,540,0,1151.0,Dataset 10,0.46915725456125107,0.0,0.014769765421372719,7.048386408721883,-4.215173064665667,1.6972180146195777,-1.0162897513213096,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,logistic_regression,C2,-0.0159702460467598,0.5,1151,17,540,0,576.0,Dataset 10,0.46915725456125107,0.0,0.029513888888888888,6.3561076606958915,-3.5228943166396753,0.4292557655037184,-0.1943640513472369,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,logistic_regression,C2,0.003142399265913,0.75,1151,17,540,0,865.0,Dataset 10,0.46915725456125107,0.0,0.019653179190751446,6.762729506931879,-3.929516162875663,1.1740152314893308,-0.6771362678066625,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,logistic_regression,C2,0.0006757076098989,1.0,1151,17,540,0,1151.0,Dataset 10,0.46915725456125107,0.0,0.014769765421372719,7.048386408721883,-4.215173064665667,1.6972180146195777,-1.0162897513213096,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,logistic_regression,C3,-0.0019759625061674,0.5,1151,17,540,0,576.0,Dataset 10,0.46915725456125107,0.0,0.029513888888888888,6.3561076606958915,-3.5228943166396753,0.4292557655037184,-0.1943640513472369,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,logistic_regression,C3,-0.0010947383580888,0.75,1151,17,540,0,865.0,Dataset 10,0.46915725456125107,0.0,0.019653179190751446,6.762729506931879,-3.929516162875663,1.1740152314893308,-0.6771362678066625,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,logistic_regression,C3,0.0030002843515054,1.0,1151,17,540,0,1151.0,Dataset 10,0.46915725456125107,0.0,0.014769765421372719,7.048386408721883,-4.215173064665667,1.6972180146195777,-1.0162897513213096,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,logistic_regression,C4,-0.0059164626395405,0.5,1151,17,540,0,576.0,Dataset 10,0.46915725456125107,0.0,0.029513888888888888,6.3561076606958915,-3.5228943166396753,0.4292557655037184,-0.1943640513472369,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,logistic_regression,C4,9.69698696372534e-05,0.75,1151,17,540,0,865.0,Dataset 10,0.46915725456125107,0.0,0.019653179190751446,6.762729506931879,-3.929516162875663,1.1740152314893308,-0.6771362678066625,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,logistic_regression,C4,0.0027828337307681,1.0,1151,17,540,0,1151.0,Dataset 10,0.46915725456125107,0.0,0.014769765421372719,7.048386408721883,-4.215173064665667,1.6972180146195777,-1.0162897513213096,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,logistic_regression,C5,-0.0004638908681505,0.5,1151,17,540,0,576.0,Dataset 10,0.46915725456125107,0.0,0.029513888888888888,6.3561076606958915,-3.5228943166396753,0.4292557655037184,-0.1943640513472369,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,logistic_regression,C5,0.0056898779423286,0.75,1151,17,540,0,865.0,Dataset 10,0.46915725456125107,0.0,0.019653179190751446,6.762729506931879,-3.929516162875663,1.1740152314893308,-0.6771362678066625,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,logistic_regression,C5,0.0043294764569949,1.0,1151,17,540,0,1151.0,Dataset 10,0.46915725456125107,0.0,0.014769765421372719,7.048386408721883,-4.215173064665667,1.6972180146195777,-1.0162897513213096,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,random_forest,C2,-0.0042129341061726,0.5,1151,17,540,0,576.0,Dataset 10,0.46915725456125107,0.0,0.029513888888888888,6.3561076606958915,-3.5228943166396753,0.4292557655037184,-0.1943640513472369,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,random_forest,C2,0.0211070463513586,0.75,1151,17,540,0,865.0,Dataset 10,0.46915725456125107,0.0,0.019653179190751446,6.762729506931879,-3.929516162875663,1.1740152314893308,-0.6771362678066625,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,random_forest,C2,0.0055486166975967,1.0,1151,17,540,0,1151.0,Dataset 10,0.46915725456125107,0.0,0.014769765421372719,7.048386408721883,-4.215173064665667,1.6972180146195777,-1.0162897513213096,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,random_forest,C3,0.0074358540844157,0.5,1151,17,540,0,576.0,Dataset 10,0.46915725456125107,0.0,0.029513888888888888,6.3561076606958915,-3.5228943166396753,0.4292557655037184,-0.1943640513472369,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,random_forest,C3,0.00758989825128,0.75,1151,17,540,0,865.0,Dataset 10,0.46915725456125107,0.0,0.019653179190751446,6.762729506931879,-3.929516162875663,1.1740152314893308,-0.6771362678066625,1.2917165770917738,-0.5956564979686924
